,City,Confirmed,Country/Region,Deaths,Last Update,Latitude,Longitude,Province/State,Recovered,SheetName,Suspected
9491,,5,Costa Rica,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9492,,5,French Guiana,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9493,,5,Slovakia,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9494,,4,Afghanistan,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9495,,4,Senegal,0,3/08/2020 19:30,,,,1,2020-03-08-19-30,0
9496,,4,Bulgaria,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9497,,4,Maldives,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9498,,3,Latvia,0,3/08/2020 19:30,,,,1,2020-03-08-19-30,0
9499,,3,North Macedonia,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9500,,3,Bangladesh,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9501,,3,Bosnia and Herzegovina,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9502,,3,Malta,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9503,,3,South Africa,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9504,,2,Cambodia,0,3/08/2020 19:30,,,,1,2020-03-08-19-30,0
9505,,2,Morocco,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9506,,2,Tunisia,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9507,,2,Cameroon,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9508,,2,Faeroe Islands,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9509,,1,Andorra,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9510,,1,Armenia,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9511,,1,Jordan,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9512,,1,Lithuania,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9513,,1,Monaco,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9514,,1,Nepal,0,3/08/2020 19:30,,,,1,2020-03-08-19-30,0
9515,,1,Nigeria,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9516,,1,Sri Lanka,0,3/08/2020 19:30,,,,1,2020-03-08-19-30,0
9517,,1,Ukraine,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9518,,1,Bhutan,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9519,,1,Colombia,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9520,,1,Gibraltar,0,3/08/2020 19:30,,,,1,2020-03-08-19-30,0
9521,,1,Vatican City,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9522,,1,Liechtenstein,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9523,,1,Moldova,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9524,,1,Paraguay,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9525,,1,Serbia,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9526,,1,Togo,0,3/08/2020 19:30,,,,0,2020-03-08-19-30,0
9527,,67707,China,2986,3/08/2020 18:00,,,Hubei,45153,2020-03-08-18-00,0
9528,,1352,China,7,3/08/2020 18:00,,,Guangdong,1252,2020-03-08-18-00,0
9529,,1215,China,1,3/08/2020 18:00,,,Zhejiang,1161,2020-03-08-18-00,0
9530,,758,China,6,3/08/2020 18:00,,,Shandong,642,2020-03-08-18-00,0
9531,,1272,China,22,3/08/2020 18:00,,,Henan,1247,2020-03-08-18-00,0
9532,,990,China,6,3/08/2020 18:00,,,Anhui,984,2020-03-08-18-00,0
9533,,935,China,1,3/08/2020 18:00,,,Jiangxi,919,2020-03-08-18-00,0
9534,,1018,China,4,3/08/2020 18:00,,,Hunan,966,2020-03-08-18-00,0
9535,,481,China,13,3/08/2020 18:00,,,Heilongjiang,409,2020-03-08-18-00,0
9536,,539,China,3,3/08/2020 18:00,,,Sichuan,459,2020-03-08-18-00,0
9537,,576,China,6,3/08/2020 18:00,,,Chongqing,526,2020-03-08-18-00,0
9538,,631,China,0,3/08/2020 18:00,,,Jiangsu,612,2020-03-08-18-00,0
9539,,428,China,8,3/08/2020 18:00,,,Beijing,308,2020-03-08-18-00,0
9540,,252,China,2,3/08/2020 18:00,,,Guangxi,223,2020-03-08-18-00,0
9541,,296,China,1,3/08/2020 18:00,,,Fujian,295,2020-03-08-18-00,0
9542,,342,China,3,3/08/2020 18:00,,,Shanghai,314,2020-03-08-18-00,0
9543,,318,China,6,3/08/2020 18:00,,,Hebei,307,2020-03-08-18-00,0
9544,,245,China,1,3/08/2020 18:00,,,Shaanxi,226,2020-03-08-18-00,0
9545,,174,China,2,3/08/2020 18:00,,,Yunnan,170,2020-03-08-18-00,0
9546,,136,China,3,3/08/2020 18:00,,,Tianjin,128,2020-03-08-18-00,0
9547,,168,China,6,3/08/2020 18:00,,,Hainan,159,2020-03-08-18-00,0
9548,,146,China,2,3/08/2020 18:00,,,Guizhou,117,2020-03-08-18-00,0
9549,,125,China,1,3/08/2020 18:00,,,Liaoning,109,2020-03-08-18-00,0
9550,,133,China,0,3/08/2020 18:00,,,Shanxi,126,2020-03-08-18-00,0
9551,,75,China,1,3/08/2020 18:00,,,Inner Mongolia,70,2020-03-08-18-00,0
9552,,76,China,3,3/08/2020 18:00,,,Xinjiang,73,2020-03-08-18-00,0
9553,,93,China,1,3/08/2020 18:00,,,Jilin,90,2020-03-08-18-00,0
9554,,75,China,0,3/08/2020 18:00,,,Ningxia,71,2020-03-08-18-00,0
9555,,120,China,2,3/08/2020 18:00,,,Gansu,87,2020-03-08-18-00,0
9556,,18,China,0,3/08/2020 18:00,,,Qinghai,18,2020-03-08-18-00,0
9557,,1,China,0,3/08/2020 18:00,,,Tibet,1,2020-03-08-18-00,0
9558,,15,Australia,0,3/08/2020 18:00,,,Queensland,8,2020-03-08-18-00,0
9559,,40,Australia,2,3/08/2020 18:00,,,New South Wales,5,2020-03-08-18-00,0
9560,,12,Australia,0,3/08/2020 18:00,,,Victoria,7,2020-03-08-18-00,0
9561,,7,Australia,0,3/08/2020 18:00,,,South Australia,2,2020-03-08-18-00,0
9562,,4,Australia,1,3/08/2020 18:00,,,Western Australia,0,2020-03-08-18-00,0
9563,,2,Australia,0,3/08/2020 18:00,,,Tasmania,0,2020-03-08-18-00,0
9564,,136,US,18,3/08/2020 18:00,,,WA,1,2020-03-08-18-00,0
9565,,105,US,0,3/08/2020 18:00,,,New York,0,2020-03-08-18-00,0
9566,,99,US,1,3/08/2020 18:00,,,California,2,2020-03-08-18-00,0
9567,,42,US,0,3/08/2020 18:00,,,From Diamond Princess cruise,0,2020-03-08-18-00,0
9568,,28,US,0,3/08/2020 18:00,,,Massachusetts,1,2020-03-08-18-00,0
9569,,21,US,0,3/08/2020 18:00,,,From Grand Princess,0,2020-03-08-18-00,0
9570,,13,US,0,3/08/2020 18:00,,,Texas,0,2020-03-08-18-00,0
9571,,14,US,0,3/08/2020 18:00,,,Oregon,0,2020-03-08-18-00,0
9572,,12,US,2,3/08/2020 18:00,,,Florida,0,2020-03-08-18-00,0
9573,,8,US,0,3/08/2020 18:00,,,Colorado,0,2020-03-08-18-00,0
9574,,7,US,0,3/08/2020 18:00,,,Illinois,2,2020-03-08-18-00,0
9575,,7,US,0,3/08/2020 18:00,,,Georgia,0,2020-03-08-18-00,0
9576,,6,US,0,3/08/2020 18:00,,,New Jersey,0,2020-03-08-18-00,0
9577,,6,US,0,3/08/2020 18:00,,,Pennsylvania,0,2020-03-08-18-00,0
9578,,6,US,0,3/08/2020 18:00,,,South Carolina,0,2020-03-08-18-00,0
9579,,5,US,0,3/08/2020 18:00,,,Arizona,1,2020-03-08-18-00,0
9580,,5,US,0,3/08/2020 18:00,,,Maryland,0,2020-03-08-18-00,0
9581,,4,US,0,3/08/2020 18:00,,,New Hampshire,0,2020-03-08-18-00,0
9582,,4,US,0,3/08/2020 18:00,,,Kentucky,0,2020-03-08-18-00,0
9583,,3,US,0,3/08/2020 18:00,,,Rhode Island,0,2020-03-08-18-00,0
9584,,3,US,0,3/08/2020 18:00,,,Nevada,0,2020-03-08-18-00,0
9585,,3,US,0,3/08/2020 18:00,,,Tennessee,0,2020-03-08-18-00,0
9586,,2,US,0,3/08/2020 18:00,,,North Carolina,0,2020-03-08-18-00,0
9587,,2,US,0,3/08/2020 18:00,,,Indiana,0,2020-03-08-18-00,0
9588,,2,US,0,3/08/2020 18:00,,,Washington DC,0,2020-03-08-18-00,0
9589,,2,US,0,3/08/2020 18:00,,,Virginia,0,2020-03-08-18-00,0
9590,,1,US,0,3/08/2020 18:00,,,Wisconsin,1,2020-03-08-18-00,0
9591,,1,US,0,3/08/2020 18:00,,,Minnesota,0,2020-03-08-18-00,0
9592,,1,US,0,3/08/2020 18:00,,,Nebraska,0,2020-03-08-18-00,0
9593,,1,US,0,3/08/2020 18:00,,,Oklahoma,0,2020-03-08-18-00,0
9594,,1,US,0,3/08/2020 18:00,,,Hawaii,0,2020-03-08-18-00,0
9595,,1,US,0,3/08/2020 18:00,,,Utah,0,2020-03-08-18-00,0
9596,,1,US,0,3/08/2020 18:00,,,Kansas,0,2020-03-08-18-00,0
9597,,1,US,0,3/08/2020 18:00,,,Missouri,0,2020-03-08-18-00,0
9598,,1,US,0,3/08/2020 18:00,,,Vermont,0,2020-03-08-18-00,0
9599,,1,US,0,3/08/2020 18:00,,,Connecticut,0,2020-03-08-18-00,0
9600,,29,Canada,0,3/08/2020 18:00,,,Ontario,3,2020-03-08-18-00,0
9601,,27,Canada,0,3/08/2020 18:00,,,British Columbia,3,2020-03-08-18-00,0
9602,,4,Canada,0,3/08/2020 18:00,,,Quebec,0,2020-03-08-18-00,0
9603,,4,Canada,0,3/08/2020 18:00,,,Alberta,0,2020-03-08-18-00,0
9604,,7375,Italy,366,3/08/2020 18:00,,,,622,2020-03-08-18-00,0
9605,,7313,South Korea,50,3/08/2020 18:00,,,,130,2020-03-08-18-00,0
9606,,6566,Iran,194,3/08/2020 18:00,,,,2134,2020-03-08-18-00,0
9607,,1126,France,19,3/08/2020 18:00,,,,12,2020-03-08-18-00,0
9608,,1040,Germany,0,3/08/2020 18:00,,,,18,2020-03-08-18-00,0
9609,,696,Japan,7,3/08/2020 18:00,,,Yokohama,245,2020-03-08-18-00,0
9610,,674,Spain,17,3/08/2020 18:00,,,,32,2020-03-08-18-00,0
9611,,502,Japan,7,3/08/2020 18:00,,,,76,2020-03-08-18-00,0
9612,,337,Switzerland,2,3/08/2020 18:00,,,,3,2020-03-08-18-00,0
9613,,273,UK,3,3/08/2020 18:00,,,,18,2020-03-08-18-00,0
9614,,265,Netherlands,3,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9615,,203,Sweden,0,3/08/2020 18:00,,,,1,2020-03-08-18-00,0
9616,,200,Belgium,0,3/08/2020 18:00,,,Brussels,1,2020-03-08-18-00,0
9617,,176,Norway,0,3/08/2020 18:00,,,,1,2020-03-08-18-00,0
9618,,150,Singapore,0,3/08/2020 18:00,,,,90,2020-03-08-18-00,0
9619,,115,Hong Kong,3,3/08/2020 18:00,,,Hong Kong,59,2020-03-08-18-00,0
9620,,104,Austria,0,3/08/2020 18:00,,,,2,2020-03-08-18-00,0
9621,,99,Malaysia,0,3/08/2020 18:00,,,,24,2020-03-08-18-00,0
9622,,85,Bahrain,0,3/08/2020 18:00,,,,6,2020-03-08-18-00,0
9623,,73,Greece,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9624,,64,Kuwait,0,3/08/2020 18:00,,,,1,2020-03-08-18-00,0
9625,,60,Iraq,6,3/08/2020 18:00,,,,1,2020-03-08-18-00,0
9626,,58,Iceland,0,3/08/2020 18:00,,,,1,2020-03-08-18-00,0
9627,,50,Thailand,1,3/08/2020 18:00,,,,31,2020-03-08-18-00,0
9628,,49,Egypt,1,3/08/2020 18:00,,,,1,2020-03-08-18-00,0
9629,,45,Taiwan,1,3/08/2020 18:00,,,Taiwan,15,2020-03-08-18-00,0
9630,,45,United Arab Emirates,0,3/08/2020 18:00,,,,7,2020-03-08-18-00,0
9631,,43,India,0,3/08/2020 18:00,,,,3,2020-03-08-18-00,0
9632,,39,Israel,0,3/08/2020 18:00,,,,3,2020-03-08-18-00,0
9633,,36,San Marino,1,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9634,,35,Denmark,0,3/08/2020 18:00,,,,1,2020-03-08-18-00,0
9635,,32,Czechia,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9636,,32,Lebanon,0,3/08/2020 18:00,,,,1,2020-03-08-18-00,0
9637,,30,Portugal,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9638,,30,Vietnam,0,3/08/2020 18:00,,,,16,2020-03-08-18-00,0
9639,,25,Brazil,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9640,,25,Finland,0,3/08/2020 18:00,,,,1,2020-03-08-18-00,0
9641,,21,Ireland,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9642,,20,Algeria,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9643,,19,Palestine,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9644,,17,Russia,0,3/08/2020 18:00,,,,3,2020-03-08-18-00,0
9645,,16,Oman,0,3/08/2020 18:00,,,,2,2020-03-08-18-00,0
9646,,16,Slovenia,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9647,,15,Qatar,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9648,,15,Romania,0,3/08/2020 18:00,,,,4,2020-03-08-18-00,0
9649,,14,Ecuador,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9650,,13,Georgia,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9651,,12,Argentina,1,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9652,,12,Croatia,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9653,,11,Saudi Arabia,0,3/08/2020 18:00,,,,1,2020-03-08-18-00,0
9654,,11,Poland,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9655,,10,Philippines,1,3/08/2020 18:00,,,,2,2020-03-08-18-00,0
9656,,10,Macau,0,3/08/2020 18:00,,,Macau,10,2020-03-08-18-00,0
9657,,10,Estonia,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9658,,10,Chile,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9659,,9,Azerbaijan,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9660,,7,Mexico,0,3/08/2020 18:00,,,,1,2020-03-08-18-00,0
9661,,7,Pakistan,0,3/08/2020 18:00,,,,1,2020-03-08-18-00,0
9662,,7,Hungary,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9663,,6,Belarus,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9664,,6,Indonesia,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9665,,6,Peru,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9666,,5,Dominican Republic,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9667,,5,Luxembourg,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9668,,5,New Zealand,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9669,,5,Costa Rica,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9670,,5,French Guiana,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9671,,5,Slovakia,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9672,,4,Afghanistan,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9673,,4,Senegal,0,3/08/2020 18:00,,,,1,2020-03-08-18-00,0
9674,,4,Bulgaria,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9675,,4,Maldives,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9676,,3,Latvia,0,3/08/2020 18:00,,,,1,2020-03-08-18-00,0
9677,,3,North Macedonia,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9678,,3,Bangladesh,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9679,,3,Bosnia and Herzegovina,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9680,,3,Malta,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9681,,3,South Africa,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9682,,2,Cambodia,0,3/08/2020 18:00,,,,1,2020-03-08-18-00,0
9683,,2,Morocco,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9684,,2,Tunisia,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9685,,2,Cameroon,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9686,,2,Faeroe Islands,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9687,,1,Andorra,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9688,,1,Armenia,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9689,,1,Jordan,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9690,,1,Lithuania,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9691,,1,Monaco,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9692,,1,Nepal,0,3/08/2020 18:00,,,,1,2020-03-08-18-00,0
9693,,1,Nigeria,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9694,,1,Sri Lanka,0,3/08/2020 18:00,,,,1,2020-03-08-18-00,0
9695,,1,Ukraine,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9696,,1,Bhutan,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9697,,1,Colombia,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9698,,1,Gibraltar,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9699,,1,Vatican City,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9700,,1,Liechtenstein,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9701,,1,Moldova,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9702,,1,Paraguay,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9703,,1,Serbia,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9704,,1,Togo,0,3/08/2020 18:00,,,,0,2020-03-08-18-00,0
9705,,67707,China,2986,3/08/2020 15:00,,,Hubei,45153,2020-03-08-15-00,0
9706,,1352,China,7,3/08/2020 15:00,,,Guangdong,1252,2020-03-08-15-00,0
9707,,1215,China,1,3/08/2020 15:00,,,Zhejiang,1161,2020-03-08-15-00,0
9708,,758,China,6,3/08/2020 15:00,,,Shandong,642,2020-03-08-15-00,0
9709,,1272,China,22,3/08/2020 15:00,,,Henan,1247,2020-03-08-15-00,0
9710,,990,China,6,3/08/2020 15:00,,,Anhui,984,2020-03-08-15-00,0
9711,,935,China,1,3/08/2020 15:00,,,Jiangxi,919,2020-03-08-15-00,0
9712,,1018,China,4,3/08/2020 15:00,,,Hunan,966,2020-03-08-15-00,0
9713,,481,China,13,3/08/2020 15:00,,,Heilongjiang,409,2020-03-08-15-00,0
9714,,539,China,3,3/08/2020 15:00,,,Sichuan,459,2020-03-08-15-00,0
9715,,576,China,6,3/08/2020 15:00,,,Chongqing,526,2020-03-08-15-00,0
9716,,631,China,0,3/08/2020 15:00,,,Jiangsu,612,2020-03-08-15-00,0
9717,,428,China,8,3/08/2020 15:00,,,Beijing,308,2020-03-08-15-00,0
9718,,252,China,2,3/08/2020 15:00,,,Guangxi,223,2020-03-08-15-00,0
9719,,296,China,1,3/08/2020 15:00,,,Fujian,295,2020-03-08-15-00,0
9720,,342,China,3,3/08/2020 15:00,,,Shanghai,314,2020-03-08-15-00,0
9721,,318,China,6,3/08/2020 15:00,,,Hebei,307,2020-03-08-15-00,0
9722,,245,China,1,3/08/2020 15:00,,,Shaanxi,226,2020-03-08-15-00,0
9723,,174,China,2,3/08/2020 15:00,,,Yunnan,170,2020-03-08-15-00,0
9724,,136,China,3,3/08/2020 15:00,,,Tianjin,128,2020-03-08-15-00,0
9725,,168,China,6,3/08/2020 15:00,,,Hainan,159,2020-03-08-15-00,0
9726,,146,China,2,3/08/2020 15:00,,,Guizhou,117,2020-03-08-15-00,0
9727,,125,China,1,3/08/2020 15:00,,,Liaoning,109,2020-03-08-15-00,0
9728,,133,China,0,3/08/2020 15:00,,,Shanxi,126,2020-03-08-15-00,0
9729,,75,China,1,3/08/2020 15:00,,,Inner Mongolia,70,2020-03-08-15-00,0
9730,,76,China,3,3/08/2020 15:00,,,Xinjiang,73,2020-03-08-15-00,0
9731,,93,China,1,3/08/2020 15:00,,,Jilin,90,2020-03-08-15-00,0
9732,,75,China,0,3/08/2020 15:00,,,Ningxia,71,2020-03-08-15-00,0
9733,,120,China,2,3/08/2020 15:00,,,Gansu,87,2020-03-08-15-00,0
9734,,18,China,0,3/08/2020 15:00,,,Qinghai,18,2020-03-08-15-00,0
9735,,1,China,0,3/08/2020 15:00,,,Tibet,1,2020-03-08-15-00,0
9736,,15,Australia,0,3/08/2020 15:00,,,Queensland,8,2020-03-08-15-00,0
9737,,40,Australia,2,3/08/2020 15:00,,,New South Wales,5,2020-03-08-15-00,0
9738,,12,Australia,0,3/08/2020 15:00,,,Victoria,7,2020-03-08-15-00,0
9739,,7,Australia,0,3/08/2020 15:00,,,South Australia,2,2020-03-08-15-00,0
9740,,4,Australia,1,3/08/2020 15:00,,,Western Australia,0,2020-03-08-15-00,0
9741,,2,Australia,0,3/08/2020 15:00,,,Tasmania,0,2020-03-08-15-00,0
9742,,110,US,16,3/08/2020 15:00,,,WA,1,2020-03-08-15-00,0
9743,,108,US,1,3/08/2020 15:00,,,California,2,2020-03-08-15-00,0
9744,,89,US,0,3/08/2020 15:00,,,New York,0,2020-03-08-15-00,0
9745,,42,US,0,3/08/2020 15:00,,,From Diamond Princess cruise,0,2020-03-08-15-00,0
9746,,13,US,0,3/08/2020 15:00,,,Texas,0,2020-03-08-15-00,0
9747,,13,US,0,3/08/2020 15:00,,,Massachusetts,1,2020-03-08-15-00,0
9748,,12,US,2,3/08/2020 15:00,,,Florida,0,2020-03-08-15-00,0
9749,,8,US,0,3/08/2020 15:00,,,Colorado,0,2020-03-08-15-00,0
9750,,7,US,0,3/08/2020 15:00,,,Oregon,0,2020-03-08-15-00,0
9751,,7,US,0,3/08/2020 15:00,,,Georgia,0,2020-03-08-15-00,0
9752,,6,US,0,3/08/2020 15:00,,,Illinois,2,2020-03-08-15-00,0
9753,,5,US,0,3/08/2020 15:00,,,Arizona,1,2020-03-08-15-00,0
9754,,4,US,0,3/08/2020 15:00,,,New Hampshire,0,2020-03-08-15-00,0
9755,,4,US,0,3/08/2020 15:00,,,New Jersey,0,2020-03-08-15-00,0
9756,,4,US,0,3/08/2020 15:00,,,Pennsylvania,0,2020-03-08-15-00,0
9757,,3,US,0,3/08/2020 15:00,,,Rhode Island,0,2020-03-08-15-00,0
9758,,3,US,0,3/08/2020 15:00,,,Maryland,0,2020-03-08-15-00,0
9759,,2,US,0,3/08/2020 15:00,,,North Carolina,0,2020-03-08-15-00,0
9760,,2,US,0,3/08/2020 15:00,,,Nevada,0,2020-03-08-15-00,0
9761,,2,US,0,3/08/2020 15:00,,,Connecticut,0,2020-03-08-15-00,0
9762,,2,US,0,3/08/2020 15:00,,,South Carolina,0,2020-03-08-15-00,0
9763,,1,US,0,3/08/2020 15:00,,,Wisconsin,1,2020-03-08-15-00,0
9764,,1,US,0,3/08/2020 15:00,,,Tennessee,0,2020-03-08-15-00,0
9765,,1,US,0,3/08/2020 15:00,,,Indiana,0,2020-03-08-15-00,0
9766,,1,US,0,3/08/2020 15:00,,,Minnesota,0,2020-03-08-15-00,0
9767,,1,US,0,3/08/2020 15:00,,,Kentucky,0,2020-03-08-15-00,0
9768,,1,US,0,3/08/2020 15:00,,,Nebraska,0,2020-03-08-15-00,0
9769,,1,US,0,3/08/2020 15:00,,,Oklahoma,0,2020-03-08-15-00,0
9770,,1,US,0,3/08/2020 15:00,,,Hawaii,0,2020-03-08-15-00,0
9771,,1,US,0,3/08/2020 15:00,,,Utah,0,2020-03-08-15-00,0
9772,,1,US,0,3/08/2020 15:00,,,Washington DC,0,2020-03-08-15-00,0
9773,,1,US,0,3/08/2020 15:00,,,Kansas,0,2020-03-08-15-00,0
9774,,1,US,0,3/08/2020 15:00,,,Virginia,0,2020-03-08-15-00,0
9775,,1,US,0,3/08/2020 15:00,,,Missouri,0,2020-03-08-15-00,0
9776,,1,US,0,3/08/2020 15:00,,,Vermont,0,2020-03-08-15-00,0
9777,,28,Canada,0,3/08/2020 15:00,,,Ontario,3,2020-03-08-15-00,0
9778,,27,Canada,0,3/08/2020 15:00,,,British Columbia,3,2020-03-08-15-00,0
9779,,3,Canada,0,3/08/2020 15:00,,,Quebec,0,2020-03-08-15-00,0
9780,,2,Canada,0,3/08/2020 15:00,,,Alberta,0,2020-03-08-15-00,0
9781,,7375,Italy,366,3/08/2020 15:00,,,,622,2020-03-08-15-00,0
9782,,7313,South Korea,50,3/08/2020 15:00,,,,130,2020-03-08-15-00,0
9783,,6566,Iran,194,3/08/2020 15:00,,,,2134,2020-03-08-15-00,0
9784,,1126,France,19,3/08/2020 15:00,,,,12,2020-03-08-15-00,0
9785,,1040,Germany,0,3/08/2020 15:00,,,,18,2020-03-08-15-00,0
9786,,696,Japan,7,3/08/2020 15:00,,,Yokohama,245,2020-03-08-15-00,0
9787,,673,Spain,17,3/08/2020 15:00,,,,30,2020-03-08-15-00,0
9788,,502,Japan,7,3/08/2020 15:00,,,,76,2020-03-08-15-00,0
9789,,337,Switzerland,2,3/08/2020 15:00,,,,3,2020-03-08-15-00,0
9790,,273,UK,2,3/08/2020 15:00,,,,18,2020-03-08-15-00,0
9791,,265,Netherlands,3,3/08/2020 15:00,,,,0,2020-03-08-15-00,0
9792,,203,Sweden,0,3/08/2020 15:00,,,,1,2020-03-08-15-00,0
9793,,200,Belgium,0,3/08/2020 15:00,,,Brussels,1,2020-03-08-15-00,0
9794,,175,Norway,0,3/08/2020 15:00,,,,1,2020-03-08-15-00,0
9795,,150,Singapore,0,3/08/2020 15:00,,,,90,2020-03-08-15-00,0
9796,,115,Hong Kong,3,3/08/2020 15:00,,,Hong Kong,59,2020-03-08-15-00,0
9797,,104,Austria,0,3/08/2020 15:00,,,,2,2020-03-08-15-00,0
9798,,99,Malaysia,0,3/08/2020 15:00,,,,24,2020-03-08-15-00,0
9799,,85,Bahrain,0,3/08/2020 15:00,,,,6,2020-03-08-15-00,0
9800,,73,Greece,0,3/08/2020 15:00,,,,0,2020-03-08-15-00,0
9801,,64,Kuwait,0,3/08/2020 15:00,,,,1,2020-03-08-15-00,0
9802,,60,Iraq,6,3/08/2020 15:00,,,,1,2020-03-08-15-00,0
9803,,55,Iceland,0,3/08/2020 15:00,,,,1,2020-03-08-15-00,0
9804,,50,Thailand,1,3/08/2020 15:00,,,,31,2020-03-08-15-00,0
9805,,49,Egypt,1,3/08/2020 15:00,,,,1,2020-03-08-15-00,0
9806,,45,Taiwan,1,3/08/2020 15:00,,,Taiwan,15,2020-03-08-15-00,0
9807,,45,United Arab Emirates,0,3/08/2020 15:00,,,,7,2020-03-08-15-00,0
9808,,40,India,0,3/08/2020 15:00,,,,3,2020-03-08-15-00,0
9809,,36,San Marino,1,3/08/2020 15:00,,,,0,2020-03-08-15-00,0
9810,,35,Denmark,0,3/08/2020 15:00,,,,1,2020-03-08-15-00,0
9811,,32,Czechia,0,3/08/2020 15:00,,,,0,2020-03-08-15-00,0
